"recordID","month","day","year","period","plot","species","sex","age","reprod","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3","prevrt","prevlet","note5","date","tagunique","group"
67027,5,28,2017,462,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,49,"B2D23A",NA,NA,NA,NA,NA,NA,2017-05-28,"B2D23A_0",359
67029,5,28,2017,462,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,34,51,"B21190",NA,NA,NA,NA,NA,NA,2017-05-28,"B21190_0",258
67030,5,28,2017,462,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,42,"B2CE4E",NA,NA,NA,NA,NA,NA,2017-05-28,"B2CE4E_0",312
67032,5,28,2017,462,17,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,55,"B6E945",NA,NA,NA,NA,NA,NA,2017-05-28,"B6E945_0",305
67033,5,28,2017,462,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,33,32,"B2D3E7","*",NA,NA,NA,NA,NA,2017-05-28,"B2D3E7_0",395
67076,6,24,2017,463,18,"DM","M",NA,"Z",NA,NA,NA,NA,NA,37,38,"B258D4",NA,NA,NA,NA,NA,NA,2017-06-24,"B258D4_0",378
67077,6,24,2017,463,18,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,38,"B1F0CF",NA,NA,NA,NA,NA,NA,2017-06-24,"B1F0CF_0",366
67079,6,24,2017,463,18,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,46,"B1DC8F",NA,NA,NA,NA,NA,NA,2017-06-24,"B1DC8F_0",331
67085,6,24,2017,463,18,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,39,"B26F4A",NA,NA,NA,NA,NA,NA,2017-06-24,"B26F4A_0",390
67097,6,24,2017,463,4,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,42,"B1FECD",NA,NA,NA,NA,NA,NA,2017-06-24,"B1FECD_0",298
67104,6,24,2017,463,6,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,50,"B19636",NA,NA,NA,NA,NA,NA,2017-06-24,"B19636_0",292
67106,6,24,2017,463,6,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,33,"B1F061",NA,NA,NA,NA,NA,NA,2017-06-24,"B1F061_0",388
67109,6,24,2017,463,24,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,33,"B1E3FA",NA,NA,NA,NA,NA,NA,2017-06-24,"B1E3FA_0",272
67111,6,24,2017,463,24,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,34,"B2CC8F",NA,NA,NA,NA,NA,"D",2017-06-24,"B2CC8F_0",300
67112,6,24,2017,463,24,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,47,"B2B328",NA,NA,NA,NA,NA,NA,2017-06-24,"B2B328_0",221
67113,6,24,2017,463,24,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,18,"B1E77D","*",NA,NA,NA,NA,NA,2017-06-24,"B1E77D_0",396
67119,6,24,2017,463,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,34,42,"B26791",NA,NA,NA,NA,NA,NA,2017-06-24,"B26791_0",322
67122,6,24,2017,463,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,42,"B1FD14","*",NA,NA,NA,NA,NA,2017-06-24,"B1FD14_0",397
67125,6,24,2017,463,11,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,48,"B1FDA8",NA,NA,NA,NA,NA,NA,2017-06-24,"B1FDA8_0",301
67126,6,24,2017,463,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,41,"B1F39E",NA,NA,NA,NA,NA,NA,2017-06-24,"B1F39E_0",360
67152,6,25,2017,463,5,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,47,"B2B4C0",NA,NA,NA,NA,NA,NA,2017-06-25,"B2B4C0_0",172
67156,6,25,2017,463,5,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,39,"B2D2AE",NA,NA,NA,NA,NA,NA,2017-06-25,"B2D2AE_0",355
67157,6,25,2017,463,5,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,47,"B6E879",NA,NA,NA,NA,NA,NA,2017-06-25,"B6E879_0",362
67160,6,25,2017,463,5,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,43,"B2D210",NA,NA,NA,NA,NA,NA,2017-06-25,"B2D210_0",323
67162,6,25,2017,463,5,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,50,"B1FFC3",NA,NA,NA,NA,NA,NA,2017-06-25,"B1FFC3_0",324
67178,6,25,2017,463,7,"DM","F",NA,NA,NA,NA,NA,"B",NA,36,41,"B267B0",NA,NA,NA,NA,NA,NA,2017-06-25,"B267B0_0",394
67179,6,25,2017,463,7,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,43,"B2CFD9",NA,NA,NA,NA,NA,NA,2017-06-25,"B2CFD9_0",295
67181,6,25,2017,463,13,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,46,"B71334",NA,NA,NA,NA,NA,NA,2017-06-25,"B71334_0",374
67183,6,25,2017,463,13,"DM","M",NA,NA,"S",NA,NA,NA,NA,39,51,"B20FBA",NA,NA,NA,NA,NA,NA,2017-06-25,"B20FBA_0",303
67186,6,25,2017,463,13,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,46,"B2C50A",NA,NA,NA,NA,NA,NA,2017-06-25,"B2C50A_0",296
67192,6,25,2017,463,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,39,52,"B2D1BD",NA,NA,NA,NA,NA,NA,2017-06-25,"B2D1BD_0",349
67193,6,25,2017,463,14,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,45,"B20652",NA,NA,NA,NA,NA,NA,2017-06-25,"B20652_0",297
67195,6,25,2017,463,14,"DM","M",NA,"Z",NA,NA,NA,NA,NA,32,29,"B2B7A3","*",NA,NA,NA,NA,NA,2017-06-25,"B2B7A3_0",398
67202,6,25,2017,463,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,39,"B2CE4E",NA,NA,NA,NA,NA,NA,2017-06-25,"B2CE4E_0",312
67207,6,25,2017,463,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,42,"B20631",NA,NA,NA,NA,NA,NA,2017-06-25,"B20631_0",361
67210,6,25,2017,463,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,45,"B1F4E6","*",NA,NA,NA,NA,NA,2017-06-25,"B1F4E6_0",399
67223,7,22,2017,464,4,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,46,"B711B5",NA,NA,NA,NA,NA,NA,2017-07-22,"B711B5_0",283
67232,7,22,2017,464,4,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,45,"B1FECD",NA,NA,NA,NA,NA,NA,2017-07-22,"B1FECD_0",298
67238,7,22,2017,464,6,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,38,"B1F061",NA,NA,NA,NA,NA,NA,2017-07-22,"B1F061_0",388
67239,7,22,2017,464,6,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,53,"B19636",NA,NA,NA,NA,NA,NA,2017-07-22,"B19636_0",292
67245,7,22,2017,464,24,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,40,"B2B075","*",NA,NA,NA,NA,NA,2017-07-22,"B2B075_0",400
67249,7,22,2017,464,24,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,51,"B2B328",NA,NA,NA,NA,NA,NA,2017-07-22,"B2B328_0",221
67259,7,22,2017,464,18,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,31,"B2B3F8","*",NA,NA,NA,NA,NA,2017-07-22,"B2B3F8_0",401
67260,7,22,2017,464,18,"DM","M",NA,"Z",NA,NA,NA,NA,NA,38,44,"B2CA56","*",NA,NA,NA,NA,NA,2017-07-22,"B2CA56_0",402
67262,7,22,2017,464,18,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,56,"B1DC8F",NA,NA,NA,NA,NA,NA,2017-07-22,"B1DC8F_0",331
67263,7,22,2017,464,18,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,43,"B1F0CF",NA,NA,NA,NA,NA,NA,2017-07-22,"B1F0CF_0",366
67264,7,22,2017,464,18,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,43,"B258D4",NA,NA,NA,NA,NA,NA,2017-07-22,"B258D4_0",378
67268,7,22,2017,464,18,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,43,"B26F4A",NA,NA,NA,NA,NA,NA,2017-07-22,"B26F4A_0",390
67269,7,22,2017,464,18,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,30,"B2B165","*",NA,NA,NA,NA,NA,2017-07-22,"B2B165_0",403
67272,7,22,2017,464,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,48,"B26791",NA,NA,NA,NA,NA,NA,2017-07-22,"B26791_0",322
67275,7,22,2017,464,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,33,"B2B285","*",NA,NA,NA,NA,NA,2017-07-22,"B2B285_0",404
67277,7,22,2017,464,11,"DM","F",NA,NA,NA,NA,NA,"E",NA,34,44,"B1F39E",NA,NA,NA,NA,NA,NA,2017-07-22,"B1F39E_0",360
67279,7,22,2017,464,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,51,"B1FDA8",NA,NA,NA,NA,NA,NA,2017-07-22,"B1FDA8_0",301
67348,8,19,2017,465,6,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,50,"B7164B",NA,NA,NA,NA,NA,NA,2017-08-19,"B7164B_0",315
67352,8,19,2017,465,6,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,40,"B1F061",NA,NA,NA,NA,NA,NA,2017-08-19,"B1F061_0",388
67354,8,19,2017,465,6,"DM","F",NA,NA,NA,NA,NA,"R",NA,35,45,"B2D702",NA,NA,NA,NA,NA,NA,2017-08-19,"B2D702_0",352
67358,8,19,2017,465,6,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,50,"B19636",NA,NA,NA,NA,NA,NA,2017-08-19,"B19636_0",292
67361,8,19,2017,465,24,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,30,"B2D5CE","*",NA,NA,NA,NA,NA,2017-08-19,"B2D5CE_0",405
67362,8,19,2017,465,24,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,51,"B2B328",NA,NA,NA,NA,NA,NA,2017-08-19,"B2B328_0",221
67370,8,19,2017,465,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,33,48,"B1F39E",NA,NA,NA,NA,NA,NA,2017-08-19,"B1F39E_0",360
67374,8,19,2017,465,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,48,"B1FD14",NA,NA,NA,NA,NA,NA,2017-08-19,"B1FD14_0",397
67379,8,19,2017,465,11,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,51,"B1FDA8",NA,NA,NA,NA,NA,NA,2017-08-19,"B1FDA8_0",301
67382,8,19,2017,465,11,"DM","F",NA,NA,NA,NA,NA,"R",NA,35,40,"B2D277","*",NA,NA,NA,NA,NA,2017-08-19,"B2D277_0",406
67383,8,19,2017,465,18,"DM","M",NA,"Z",NA,NA,NA,NA,NA,37,45,"B258D4",NA,NA,NA,NA,NA,NA,2017-08-19,"B258D4_0",378
67386,8,19,2017,465,18,"DM","F",NA,"Z",NA,NA,NA,NA,NA,33,19,"B2C9FF","*",NA,NA,NA,NA,NA,2017-08-19,"B2C9FF_0",407
67387,8,19,2017,465,18,"DM","M",NA,NA,"R",NA,NA,NA,NA,38,46,"B26F4A",NA,NA,NA,NA,NA,NA,2017-08-19,"B26F4A_0",390
67388,8,19,2017,465,18,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,54,"A6087A","*",NA,NA,NA,NA,NA,2017-08-19,"A6087A_0",408
67390,8,19,2017,465,18,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,46,"B1F0CF",NA,NA,NA,NA,NA,NA,2017-08-19,"B1F0CF_0",366
67395,8,19,2017,465,18,"DM","F",NA,NA,NA,NA,NA,"B",NA,36,50,"B1DC8F",NA,NA,NA,NA,NA,NA,2017-08-19,"B1DC8F_0",331
67397,8,19,2017,465,18,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,47,"B2B3A0",NA,NA,NA,NA,NA,NA,2017-08-19,"B2B3A0_0",213
67478,8,20,2017,465,5,"DM","F",NA,NA,NA,NA,NA,"B",NA,33,42,"B2D2AE",NA,NA,NA,NA,NA,NA,2017-08-20,"B2D2AE_0",355
67482,8,20,2017,465,5,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,45,"B2D210",NA,NA,NA,NA,NA,NA,2017-08-20,"B2D210_0",323
67500,8,20,2017,465,7,"DM","M",NA,NA,"M",NA,NA,NA,NA,35,41,"B2B7A3",NA,NA,NA,NA,NA,NA,2017-08-20,"B2B7A3_0",398
67506,8,20,2017,465,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,39,"B2C71D","*",NA,NA,NA,NA,NA,2017-08-20,"B2C71D_0",409
67508,8,20,2017,465,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,44,"B267B0",NA,NA,NA,NA,NA,NA,2017-08-20,"B267B0_0",394
67519,8,20,2017,465,13,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,49,"B20FBA",NA,NA,NA,NA,NA,NA,2017-08-20,"B20FBA_0",303
67527,8,20,2017,465,14,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,48,"B20652",NA,NA,NA,NA,NA,NA,2017-08-20,"B20652_0",297
67530,8,20,2017,465,14,"DM","M",NA,"Z",NA,NA,NA,NA,NA,37,27,"B2B3FF","*",NA,NA,NA,NA,NA,2017-08-20,"B2B3FF_0",410
67538,8,20,2017,465,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,46,"B20631",NA,NA,NA,NA,NA,NA,2017-08-20,"B20631_0",361
67545,8,20,2017,465,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,40,"B2CA0B","*",NA,NA,NA,NA,NA,2017-08-20,"B2CA0B_0",411
67546,8,20,2017,465,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,41,"B2CE4E",NA,NA,NA,NA,NA,NA,2017-08-20,"B2CE4E_0",312
67548,8,20,2017,465,17,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,46,"B1F4E6",NA,NA,NA,NA,NA,NA,2017-08-20,"B1F4E6_0",399
67567,9,14,2017,466,4,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,46,"B711B5",NA,NA,NA,NA,NA,NA,2017-09-14,"B711B5_0",283
67577,9,14,2017,466,4,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,44,"B2CB5B","*",NA,NA,NA,NA,NA,2017-09-14,"B2CB5B_0",412
67588,9,14,2017,466,11,"DM","F",NA,NA,NA,NA,NA,"E",NA,34,50,"B1FDA8",NA,NA,NA,NA,NA,NA,2017-09-14,"B1FDA8_0",301
67589,9,14,2017,466,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,29,"B715E9","*",NA,NA,NA,NA,NA,2017-09-14,"B715E9_0",413
67596,9,14,2017,466,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,51,"B1FD14",NA,NA,NA,NA,NA,NA,2017-09-14,"B1FD14_0",397
67674,9,15,2017,466,14,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,49,"B20652",NA,NA,NA,NA,NA,NA,2017-09-15,"B20652_0",297
67688,9,15,2017,466,17,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,45,"B267CC","*",NA,NA,NA,NA,NA,2017-09-15,"B267CC_0",414
67694,9,15,2017,466,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,45,"B2AD8C","*",NA,NA,NA,NA,NA,2017-09-15,"B2AD8C_0",415
67697,9,15,2017,466,17,"DM","M",NA,NA,"M",NA,NA,NA,NA,35,49,"B20631",NA,NA,NA,NA,NA,NA,2017-09-15,"B20631_0",361
67698,9,15,2017,466,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,42,"B2CE4E",NA,NA,NA,NA,NA,NA,2017-09-15,"B2CE4E_0",312
67702,9,15,2017,466,17,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,48,"B1F4E6",NA,NA,NA,NA,NA,NA,2017-09-15,"B1F4E6_0",399
67704,9,15,2017,466,13,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,42,"B7177A",NA,NA,NA,NA,NA,NA,2017-09-15,"B7177A_0",382
67706,9,15,2017,466,13,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,46,"B71334",NA,NA,NA,NA,NA,NA,2017-09-15,"B71334_0",374
67714,9,15,2017,466,13,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,50,"B20FBA",NA,NA,NA,NA,NA,NA,2017-09-15,"B20FBA_0",303
67744,9,14,2017,466,6,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,50,"B19636",NA,NA,NA,NA,NA,NA,2017-09-14,"B19636_0",292
67745,9,14,2017,466,6,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,50,"B7164B",NA,NA,NA,NA,NA,NA,2017-09-14,"B7164B_0",315
67748,9,14,2017,466,6,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,42,"B1F061",NA,NA,NA,NA,NA,NA,2017-09-14,"B1F061_0",388
67751,9,14,2017,466,6,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,40,"B2D702",NA,NA,NA,NA,NA,NA,2017-09-14,"B2D702_0",352
67752,9,14,2017,466,6,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,35,"B711F3","*",NA,NA,NA,NA,NA,2017-09-14,"B711F3_0",416
67755,9,14,2017,466,24,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,55,"B2B328",NA,NA,NA,NA,NA,NA,2017-09-14,"B2B328_0",221
67757,9,14,2017,466,24,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,35,"B2D5CE",NA,NA,NA,NA,NA,NA,2017-09-14,"B2D5CE_0",405
67764,9,14,2017,466,24,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,46,"B2B075",NA,NA,NA,NA,NA,NA,2017-09-14,"B2B075_0",400
67765,9,14,2017,466,18,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,43,"B1F0CF",NA,NA,NA,NA,NA,NA,2017-09-14,"B1F0CF_0",366
67768,9,14,2017,466,18,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,50,"A6087A",NA,NA,NA,NA,NA,NA,2017-09-14,"A6087A_0",408
67770,9,14,2017,466,18,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,48,"B2B3A0",NA,NA,NA,NA,NA,NA,2017-09-14,"B2B3A0_0",213
67773,9,14,2017,466,18,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,52,"B1DC8F",NA,NA,NA,NA,NA,NA,2017-09-14,"B1DC8F_0",331
67778,9,14,2017,466,18,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,49,"B26F4A",NA,NA,NA,NA,NA,NA,2017-09-14,"B26F4A_0",390
67807,9,15,2017,466,5,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,42,"B1DC1E","*",NA,NA,NA,NA,NA,2017-09-15,"B1DC1E_0",417
67810,9,15,2017,466,5,"DM","M",NA,NA,"S",NA,NA,NA,NA,NA,56,"B1FFC3",NA,NA,NA,NA,NA,NA,2017-09-15,"B1FFC3_0",324
67813,9,15,2017,466,5,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,45,"B2D210",NA,NA,NA,NA,NA,NA,2017-09-15,"B2D210_0",323
67814,9,15,2017,466,5,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,54,"B2D198",NA,NA,NA,NA,NA,NA,2017-09-15,"B2D198_0",263
67818,9,15,2017,466,5,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,47,"B2C97D","*",NA,NA,NA,NA,NA,2017-09-15,"B2C97D_0",418
67842,9,15,2017,466,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,39,"B261D8","*",NA,NA,NA,NA,NA,2017-09-15,"B261D8_0",419
67847,9,15,2017,466,7,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,42,"B2B7A3",NA,NA,NA,NA,NA,NA,2017-09-15,"B2B7A3_0",398
67850,9,15,2017,466,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,44,"B71A4B","*",NA,NA,NA,NA,NA,2017-09-15,"B71A4B_0",420
67851,9,15,2017,466,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,39,"B2C71D",NA,NA,NA,NA,NA,NA,2017-09-15,"B2C71D_0",409
67853,9,15,2017,466,7,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,52,"B2C70F",NA,NA,NA,NA,NA,NA,2017-09-15,"B2C70F_0",393
67860,10,21,2017,467,4,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,35,"B2C7AE","*",NA,NA,NA,NA,NA,2017-10-21,"B2C7AE_0",421
67861,10,21,2017,467,4,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,40,"B26311","*",NA,NA,NA,NA,NA,2017-10-21,"B26311_0",422
67864,10,21,2017,467,4,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,47,"B2CB5B",NA,NA,NA,NA,NA,NA,2017-10-21,"B2CB5B_0",412
67869,10,21,2017,467,6,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,48,"B19636",NA,NA,NA,NA,NA,NA,2017-10-21,"B19636_0",292
67870,10,21,2017,467,6,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,48,"B7164B",NA,NA,NA,NA,NA,NA,2017-10-21,"B7164B_0",315
67871,10,21,2017,467,6,"DM","M",NA,"Z",NA,NA,NA,NA,NA,34,39,"B2528C","*",NA,NA,NA,NA,NA,2017-10-21,"B2528C_0",423
67872,10,21,2017,467,6,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,39,"B711F3",NA,NA,NA,NA,NA,NA,2017-10-21,"B711F3_0",416
67876,10,21,2017,467,6,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,42,"B2D702",NA,NA,NA,NA,NA,NA,2017-10-21,"B2D702_0",352
67877,10,21,2017,467,24,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,45,"B2CEC9","*",NA,NA,NA,NA,NA,2017-10-21,"B2CEC9_0",424
67879,10,21,2017,467,24,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,47,"B26A90",NA,NA,NA,NA,NA,NA,2017-10-21,"B26A90_0",240
67885,10,21,2017,467,24,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,43,"B2B075",NA,NA,NA,NA,NA,NA,2017-10-21,"B2B075_0",400
67886,10,21,2017,467,24,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,51,"B2B328",NA,NA,NA,NA,NA,NA,2017-10-21,"B2B328_0",221
67891,10,21,2017,467,11,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,47,"B1FD14",NA,NA,NA,NA,NA,NA,2017-10-21,"B1FD14_0",397
67895,10,21,2017,467,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,47,"B1FDA8",NA,NA,NA,NA,NA,NA,2017-10-21,"B1FDA8_0",301
67900,10,21,2017,467,18,"DM","M",NA,"Z",NA,NA,NA,NA,NA,37,50,"B2CA56",NA,NA,NA,NA,NA,NA,2017-10-21,"B2CA56_0",402
67901,10,21,2017,467,18,"DM","M",NA,"Z",NA,NA,NA,NA,NA,37,46,"B26F4A",NA,NA,NA,NA,NA,NA,2017-10-21,"B26F4A_0",390
67902,10,21,2017,467,18,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,49,"A6087A",NA,NA,NA,NA,NA,NA,2017-10-21,"A6087A_0",408
67907,10,21,2017,467,18,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,43,"B1F0CF",NA,NA,NA,NA,NA,NA,2017-10-21,"B1F0CF_0",366
67982,10,22,2017,467,5,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,45,"B2D210",NA,NA,NA,NA,NA,NA,2017-10-22,"B2D210_0",323
67984,10,22,2017,467,5,"DM","F",NA,NA,NA,NA,NA,"R",NA,34,44,"B2659A",NA,NA,NA,NA,NA,NA,2017-10-22,"B2659A_0",379
67985,10,22,2017,467,5,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,48,"B2D198",NA,NA,NA,NA,NA,NA,2017-10-22,"B2D198_0",263
67987,10,22,2017,467,5,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,44,"B2C97D",NA,NA,NA,NA,NA,NA,2017-10-22,"B2C97D_0",418
67988,10,22,2017,467,5,"DM","M",NA,"Z",NA,NA,NA,NA,NA,37,51,"B1FFC3",NA,NA,NA,NA,NA,NA,2017-10-22,"B1FFC3_0",324
67992,10,22,2017,467,5,"DM","F",NA,NA,NA,"S",NA,"E",NA,35,46,"B711B5",NA,NA,NA,NA,NA,NA,2017-10-22,"B711B5_0",283
68007,10,22,2017,467,7,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,41,"B2B7A3",NA,NA,NA,NA,NA,NA,2017-10-22,"B2B7A3_0",398
68010,10,22,2017,467,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,40,"B261D8",NA,NA,NA,NA,NA,NA,2017-10-22,"B261D8_0",419
68013,10,22,2017,467,7,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,53,"B2C70F",NA,NA,NA,NA,NA,NA,2017-10-22,"B2C70F_0",393
68014,10,22,2017,467,7,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,39,"B2C71D",NA,NA,NA,NA,NA,NA,2017-10-22,"B2C71D_0",409
68018,10,22,2017,467,7,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,40,"B71A4B",NA,NA,NA,NA,NA,NA,2017-10-22,"B71A4B_0",420
68020,10,22,2017,467,13,"DM","M",NA,NA,"R",NA,NA,NA,NA,38,46,"B20FBA",NA,NA,NA,NA,NA,NA,2017-10-22,"B20FBA_0",303
68023,10,22,2017,467,14,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,44,"B2B17A","*",NA,NA,NA,NA,NA,2017-10-22,"B2B17A_0",425
68027,10,22,2017,467,14,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,46,"B20652",NA,NA,NA,NA,NA,NA,2017-10-22,"B20652_0",297
68034,10,22,2017,467,17,"DM","M",NA,NA,"M",NA,NA,NA,NA,35,44,"B20631",NA,NA,NA,NA,NA,NA,2017-10-22,"B20631_0",361
68035,10,22,2017,467,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,39,"B2CE4E",NA,NA,NA,NA,NA,NA,2017-10-22,"B2CE4E_0",312
68037,10,22,2017,467,17,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,43,"B267CC",NA,NA,NA,NA,NA,NA,2017-10-22,"B267CC_0",414
68039,10,22,2017,467,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,44,"B2AD8C",NA,NA,NA,NA,NA,NA,2017-10-22,"B2AD8C_0",415
68057,11,18,2017,468,4,"DM","F",NA,"Z",NA,NA,NA,NA,NA,38,38,"B20268","*",NA,NA,NA,NA,NA,2017-11-18,"B20268_0",426
68059,11,18,2017,468,6,"DM","M",NA,"Z",NA,NA,NA,NA,NA,37,50,"B1FFC3",NA,NA,NA,NA,NA,NA,2017-11-18,"B1FFC3_0",324
68061,11,18,2017,468,6,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,48,"B211B1","*",NA,NA,NA,NA,NA,2017-11-18,"B211B1_0",427
